cell_id,cell_lat,cell_lon,in_scope
536,51.2912916,-0.2722536,0
537,51.2912916,-0.2686468,0
538,51.2912916,-0.2650401,0
539,51.2912916,-0.2614333,0
540,51.2912916,-0.2578265,0
541,51.2912916,-0.2542198,0
542,51.2912916,-0.2506130,0
543,51.2912916,-0.2470063,0
544,51.2912916,-0.2433995,0
545,51.2912916,-0.2397927,0
546,51.2912916,-0.2361860,0
547,51.2912916,-0.2325792,0
548,51.2912916,-0.2289724,0
549,51.2912916,-0.2253657,0
550,51.2912916,-0.2217589,0
551,51.2912916,-0.2181521,0
552,51.2912916,-0.2145454,0
553,51.2912916,-0.2109386,0
554,51.2912916,-0.2073319,0
555,51.2912916,-0.2037251,0
556,51.2912916,-0.2001183,0
557,51.2912916,-0.1965116,0
558,51.2912916,-0.1929048,0
559,51.2912916,-0.1892980,0
560,51.2912916,-0.1856913,0
561,51.2912916,-0.1820845,0
562,51.2912916,-0.1784777,0
563,51.2912916,-0.1748710,0
564,51.2912916,-0.1712642,0
565,51.2912916,-0.1676575,0
566,51.2912916,-0.1640507,1
567,51.2912916,-0.1604439,1
568,51.2912916,-0.1568372,1
569,51.2912916,-0.1532304,1
570,51.2912916,-0.1496236,1
571,51.2912916,-0.1460169,1
572,51.2912916,-0.1424101,0
573,51.2912916,-0.1388033,0
574,51.2912916,-0.1351966,0
575,51.2912916,-0.1315898,0
576,51.2912916,-0.1279831,0
577,51.2912916,-0.1243763,0
578,51.2912916,-0.1207695,0
579,51.2912916,-0.1171628,1
580,51.2912916,-0.1135560,1
581,51.2912916,-0.1099492,1
582,51.2912916,-0.1063425,1
583,51.2912916,-0.1027357,1
584,51.2912916,-0.0991289,1
585,51.2912916,-0.0955222,1
586,51.2912916,-0.0919154,1
587,51.2912916,-0.0883087,1
588,51.2912916,-0.0847019,1
589,51.2912916,-0.0810951,1
590,51.2912916,-0.0774884,1
591,51.2912916,-0.0738816,1
592,51.2912916,-0.0702748,1
593,51.2912916,-0.0666681,1
594,51.2912916,-0.0630613,1
595,51.2912916,-0.0594545,0
596,51.2912916,-0.0558478,0
597,51.2912916,-0.0522410,0
598,51.2912916,-0.0486343,0
599,51.2912916,-0.0450275,0
600,51.2912916,-0.0414207,0
601,51.2912916,-0.0378140,0
602,51.2912916,-0.0342072,0
603,51.2912916,-0.0306004,0
604,51.2912916,-0.0269937,0
605,51.2912916,-0.0233869,0
606,51.2912916,-0.0197801,0
607,51.2912916,-0.0161734,0
608,51.2912916,-0.0125666,0
609,51.2912916,-0.0089599,0
610,51.2912916,-0.0053531,0
611,51.2912916,-0.0017463,0
612,51.2912916,0.0018604,0
613,51.2912916,0.0054672,0
614,51.2912916,0.0090740,0
615,51.2912916,0.0126807,0
616,51.2912916,0.0162875,1
617,51.2912916,0.0198943,1
618,51.2912916,0.0235010,1
619,51.2912916,0.0271078,1
620,51.2912916,0.0307145,1
621,51.2912916,0.0343213,1
622,51.2912916,0.0379281,1
623,51.2912916,0.0415348,1
624,51.2912916,0.0451416,1
625,51.2912916,0.0487484,1
626,51.2912916,0.0523551,1
627,51.2912916,0.0559619,1
628,51.2912916,0.0595687,1
629,51.2912916,0.0631754,1
630,51.2912916,0.0667822,1
631,51.2912916,0.0703889,0
632,51.2912916,0.0739957,0
633,51.2912916,0.0776025,0
634,51.2912916,0.0812092,0
635,51.2912916,0.0848160,0
636,51.2912916,0.0884228,0
637,51.2912916,0.0920295,0
638,51.2912916,0.0956363,0
639,51.2912916,0.0992431,0
640,51.2912916,0.1028498,0
641,51.2912916,0.1064566,0
642,51.2912916,0.1100633,0
643,51.2912916,0.1136701,0
644,51.2912916,0.1172769,0
645,51.2912916,0.1208836,0
646,51.2912916,0.1244904,0
647,51.2912916,0.1280972,0
648,51.2912916,0.1317039,0
649,51.2912916,0.1353107,0
650,51.2912916,0.1389175,0
651,51.2912916,0.1425242,0
652,51.2912916,0.1461310,0
653,51.2912916,0.1497377,0
654,51.2912916,0.1533445,0
655,51.2912916,0.1569513,0
656,51.2912916,0.1605580,0
657,51.2912916,0.1641648,0
658,51.2912916,0.1677716,0
659,51.2912916,0.1713783,0
660,51.2912916,0.1749851,0
661,51.2912916,0.1785919,0
662,51.2912916,0.1821986,0
663,51.2912916,0.1858054,0
664,51.2912916,0.1894121,0
665,51.2912916,0.1930189,0
666,51.2912916,0.1966257,0
667,51.2912916,0.2002324,0
668,51.2912916,0.2038392,0
669,51.2912916,0.2074460,0
670,51.2912916,0.2110527,0
671,51.2912916,0.2146595,0
672,51.2912916,0.2182663,0
673,51.2912916,0.2218730,0
674,51.2912916,0.2254798,0
675,51.2912916,0.2290865,0
676,51.2912916,0.2326933,0
677,51.2912916,0.2363001,0
678,51.2912916,0.2399068,0
679,51.2912916,0.2435136,0
680,51.2912916,0.2471204,0
681,51.2912916,0.2507271,0
682,51.2912916,0.2543339,0
683,51.2912916,0.2579407,0
684,51.2912916,0.2615474,0
685,51.2912916,0.2651542,0
686,51.2912916,0.2687609,0
