cell_id,cell_lat,cell_lon,in_scope
152,48.4056700,2.2180309,1
153,48.4056700,2.2214389,1
154,48.4056700,2.2248470,1
155,48.4056700,2.2282550,0
156,48.4056700,2.2316630,0
157,48.4056700,2.2350711,0
158,48.4056700,2.2384791,0
159,48.4056700,2.2418871,0
160,48.4056700,2.2452952,0
161,48.4056700,2.2487032,0
162,48.4056700,2.2521112,1
163,48.4056700,2.2555192,1
164,48.4056700,2.2589273,1
165,48.4056700,2.2623353,1
166,48.4056700,2.2657433,1
167,48.4056700,2.2691514,1
168,48.4056700,2.2725594,1
169,48.4056700,2.2759674,1
170,48.4056700,2.2793755,1
171,48.4056700,2.2827835,0
172,48.4056700,2.2861915,1
173,48.4056700,2.2895996,1
174,48.4056700,2.2930076,1
175,48.4056700,2.2964156,1
176,48.4056700,2.2998237,1
177,48.4056700,2.3032317,1
178,48.4056700,2.3066397,1
179,48.4056700,2.3100478,1
180,48.4056700,2.3134558,0
181,48.4056700,2.3168638,0
182,48.4056700,2.3202719,0
183,48.4056700,2.3236799,0
184,48.4056700,2.3270879,0
185,48.4056700,2.3304960,0
186,48.4056700,2.3339040,0
187,48.4056700,2.3373120,0
188,48.4056700,2.3407201,0
189,48.4056700,2.3441281,0
190,48.4056700,2.3475361,0
191,48.4056700,2.3509441,0
192,48.4056700,2.3543522,0
193,48.4056700,2.3577602,0
194,48.4056700,2.3611682,0
195,48.4056700,2.3645763,0
196,48.4056700,2.3679843,0
197,48.4056700,2.3713923,1
198,48.4056700,2.3748004,1
199,48.4056700,2.3782084,1
200,48.4056700,2.3816164,1
201,48.4056700,2.3850245,1
202,48.4056700,2.3884325,0
203,48.4056700,2.3918405,0
204,48.4056700,2.3952486,0
205,48.4056700,2.3986566,0
206,48.4056700,2.4020646,0
207,48.4056700,2.4054727,0
208,48.4056700,2.4088807,0
209,48.4056700,2.4122887,0
210,48.4056700,2.4156968,0
211,48.4056700,2.4191048,0
212,48.4056700,2.4225128,0
213,48.4056700,2.4259209,0
214,48.4056700,2.4293289,0
215,48.4056700,2.4327369,0
216,48.4056700,2.4361450,0
217,48.4056700,2.4395530,0
218,48.4056700,2.4429610,0
219,48.4056700,2.4463691,1
220,48.4056700,2.4497771,1
221,48.4056700,2.4531851,1
222,48.4056700,2.4565931,1
223,48.4056700,2.4600012,1
224,48.4056700,2.4634092,1
225,48.4056700,2.4668172,1
226,48.4056700,2.4702253,1
227,48.4056700,2.4736333,1
228,48.4056700,2.4770413,1
229,48.4056700,2.4804494,1
230,48.4056700,2.4838574,1
231,48.4056700,2.4872654,0
232,48.4056700,2.4906735,0
233,48.4056700,2.4940815,0
234,48.4056700,2.4974895,0
235,48.4056700,2.5008976,0
236,48.4056700,2.5043056,0
237,48.4056700,2.5077136,0
238,48.4056700,2.5111217,0
239,48.4056700,2.5145297,0
240,48.4056700,2.5179377,0
241,48.4056700,2.5213458,0
242,48.4056700,2.5247538,0
243,48.4056700,2.5281618,0
244,48.4056700,2.5315699,0
245,48.4056700,2.5349779,0
246,48.4056700,2.5383859,0
247,48.4056700,2.5417940,0
248,48.4056700,2.5452020,0
249,48.4056700,2.5486100,0
250,48.4056700,2.5520180,0
251,48.4056700,2.5554261,1
252,48.4056700,2.5588341,1
253,48.4056700,2.5622421,1
254,48.4056700,2.5656502,1
255,48.4056700,2.5690582,1
256,48.4056700,2.5724662,0
257,48.4056700,2.5758743,0
258,48.4056700,2.5792823,0
259,48.4056700,2.5826903,0
260,48.4056700,2.5860984,0
261,48.4056700,2.5895064,0
262,48.4056700,2.5929144,0
263,48.4056700,2.5963225,0
264,48.4056700,2.5997305,0
265,48.4056700,2.6031385,0
266,48.4056700,2.6065466,0
267,48.4056700,2.6099546,0
268,48.4056700,2.6133626,0
269,48.4056700,2.6167707,0
270,48.4056700,2.6201787,0
271,48.4056700,2.6235867,0
272,48.4056700,2.6269948,0
273,48.4056700,2.6304028,0
274,48.4056700,2.6338108,0
275,48.4056700,2.6372189,0
276,48.4056700,2.6406269,0
277,48.4056700,2.6440349,0
278,48.4056700,2.6474429,0
279,48.4056700,2.6508510,0
280,48.4056700,2.6542590,0
281,48.4056700,2.6576670,0
282,48.4056700,2.6610751,0
283,48.4056700,2.6644831,0
284,48.4056700,2.6678911,0
285,48.4056700,2.6712992,0
286,48.4056700,2.6747072,0
287,48.4056700,2.6781152,1
288,48.4056700,2.6815233,1
289,48.4056700,2.6849313,1
290,48.4056700,2.6883393,1
291,48.4056700,2.6917474,1
292,48.4056700,2.6951554,1
293,48.4056700,2.6985634,1
294,48.4056700,2.7019715,1
295,48.4056700,2.7053795,1
296,48.4056700,2.7087875,1
297,48.4056700,2.7121956,1
298,48.4056700,2.7156036,1
299,48.4056700,2.7190116,1
300,48.4056700,2.7224197,1
301,48.4056700,2.7258277,1
302,48.4056700,2.7292357,1
303,48.4056700,2.7326438,1
304,48.4056700,2.7360518,1
305,48.4056700,2.7394598,1
306,48.4056700,2.7428679,1
307,48.4056700,2.7462759,1
308,48.4056700,2.7496839,0
309,48.4056700,2.7530919,0
310,48.4056700,2.7565000,0
311,48.4056700,2.7599080,0
312,48.4056700,2.7633160,0
313,48.4056700,2.7667241,0
314,48.4056700,2.7701321,1
315,48.4056700,2.7735401,1
316,48.4056700,2.7769482,1
317,48.4056700,2.7803562,1
318,48.4056700,2.7837642,1
319,48.4056700,2.7871723,1
320,48.4056700,2.7905803,1
321,48.4056700,2.7939883,1
322,48.4056700,2.7973964,1
323,48.4056700,2.8008044,1
324,48.4056700,2.8042124,1
325,48.4056700,2.8076205,1
326,48.4056700,2.8110285,0
327,48.4056700,2.8144365,0
328,48.4056700,2.8178446,0
329,48.4056700,2.8212526,0
